source_file,source_path,workbook_title,mode,question_count,status,issue_summary,issue_examples
0965.xlsx,Assessment Questions/CDS/GIT-115/GIT WITH GITHUB AND BITBUCKET/Local and Remote Repo/Local and Remote Repo.xlsx,Local and Remote Repo,structured,20,proper,,
0966.xlsx,"Assessment Questions/CDS/GIT-115/TAGGING, BRANCHING AND MERGING/Checkout branch/Checkout branch.xlsx",Checkout branch,structured,20,proper,,
0967.xlsx,"Assessment Questions/CDS/GIT-115/TAGGING, BRANCHING AND MERGING/Commit command Amend flag/Commit command Amend flag.xlsx",Commit command Amend flag,structured,20,proper,,
0968.xlsx,"Assessment Questions/CDS/GIT-115/TAGGING, BRANCHING AND MERGING/Editing Commits/Editing Commits.xlsx",Editing Commits,structured,20,proper,,
0969.xlsx,"Assessment Questions/CDS/GIT-115/TAGGING, BRANCHING AND MERGING/Git reset and revert/Git reset and revert.xlsx",Git reset and revert,structured,20,proper,,
0970.xlsx,"Assessment Questions/CDS/GIT-115/TAGGING, BRANCHING AND MERGING/Merge branches/Merge branches.xlsx",Merge branches,structured,20,proper,,
0971.xlsx,"Assessment Questions/CDS/GIT-115/TAGGING, BRANCHING AND MERGING/Organize code with branches/Organize code with branches.xlsx",Organize code with branches,structured,20,proper,,
0972.xlsx,"Assessment Questions/CDS/MLA-130/MACHINE LEARNING INTRODUCTION/Clustering, Classification And Regression/Clustering, Classification And Regression.xlsx","Clustering, Classification And Regression",structured,20,proper,,
0973.xlsx,Assessment Questions/CDS/MLA-130/MACHINE LEARNING INTRODUCTION/Supervised Vs Unsupervised/Supervised Vs Unsupervised.xlsx,Supervised Vs Unsupervised,structured,20,proper,,
0974.xlsx,Assessment Questions/CDS/MLA-130/MACHINE LEARNING INTRODUCTION/What Is ML_ ML Vs AI/What Is ML_ ML Vs AI.xlsx,What Is ML_ ML Vs AI,structured,20,proper,,
0975.xlsx,Assessment Questions/CDS/MLA-130/ML ALGO_ K MEANS CLUSTERING/How it works _ K Means theory/How it works _ K Means theory.xlsx,How it works _ K Means theory,structured,20,proper,,
0976.xlsx,Assessment Questions/CDS/MLA-130/ML ALGO_ K MEANS CLUSTERING/K Means Algorithm/K Means Algorithm.xlsx,K Means Algorithm,structured,20,proper,,
0977.xlsx,Assessment Questions/CDS/MLA-130/ML ALGO_ K MEANS CLUSTERING/Modeling in Python/Modeling in Python.xlsx,Modeling in Python,structured,20,proper,,
0978.xlsx,Assessment Questions/CDS/MLA-130/ML ALGO_ K MEANS CLUSTERING/Understanding Clustering (Unsupervised)/Understanding Clustering (Unsupervised).xlsx,Understanding Clustering (Unsupervised),structured,20,proper,,
0979.xlsx,Assessment Questions/CDS/MLA-130/ML ALGO_ KNN/How It Works_ Nearest Neighbor Concept/How It Works_ Nearest Neighbor Concept.xlsx,How It Works_ Nearest Neighbor Concept,structured,20,proper,,
0980.xlsx,Assessment Questions/CDS/MLA-130/ML ALGO_ KNN/Introduction to KNN/Introduction to KNN.xlsx,Introduction to KNN,structured,20,proper,,
0981.xlsx,Assessment Questions/CDS/MLA-130/ML ALGO_ KNN/Modeling and Evaluation in Python/Modeling and Evaluation in Python.xlsx,Modeling and Evaluation in Python,structured,20,proper,,
0982.xlsx,Assessment Questions/CDS/MLA-130/ML ALGO_ LINEAR REGRESSSION/How it works_ Regression and Best Fit Line/How it works_ Regression and Best Fit Line.xlsx,How it works_ Regression and Best Fit Line,structured,20,not_proper,mcq_missing_split_options=1,mcq_missing_split_options: What is the formula for the intercept (c) in simple linear regression?
0983.xlsx,Assessment Questions/CDS/MLA-130/ML ALGO_ LINEAR REGRESSSION/Introduction to Linear Regression/Introduction to Linear Regression.xlsx,Introduction to Linear Regression,structured,20,proper,,
0984.xlsx,Assessment Questions/CDS/MLA-130/ML ALGO_ LINEAR REGRESSSION/Modeling and Evaluation in Python/Modeling and Evaluation_in_Python.xlsx,Modeling and Evaluation_in_Python,structured,20,proper,,
0985.xlsx,Assessment Questions/CDS/MLA-130/ML ALGO_ LOGISTIC REGRESSION/How it works_ Classification & Sigmoid Curve/How it works_ Classification & Sigmoid Curve (1).xlsx,How it works_ Classification & Sigmoid Curve (1),structured,20,proper,,
0986.xlsx,Assessment Questions/CDS/MLA-130/ML ALGO_ LOGISTIC REGRESSION/Introduction to Logistic Regression/Introduction to Logistic Regression.xlsx,Introduction to Logistic Regression,structured,20,proper,,
0987.xlsx,Assessment Questions/CDS/MLA-130/ML ALGO_ LOGISTIC REGRESSION/Modeling and Evaluation in Python/Modeling and Evaluation_in_Python.xlsx,Modeling and Evaluation_in_Python,structured,20,proper,,
0988.xlsx,Assessment Questions/CDS/MLA-130/PYTHON NUMPY  PACKAGE/Array as Data Structure/Array as Data Structure.xlsx,Array as Data Structure,structured,20,proper,,
0989.xlsx,Assessment Questions/CDS/MLA-130/PYTHON NUMPY  PACKAGE/Core Numpy functions/Core Numpy functions.xlsx,Core Numpy functions,structured,20,proper,,
0990.xlsx,Assessment Questions/CDS/MLA-130/PYTHON NUMPY  PACKAGE/Introduction to Numpy Package/Introduction to Numpy Package.xlsx,Introduction to Numpy Package,structured,20,proper,,
0991.xlsx,"Assessment Questions/CDS/MLA-130/PYTHON NUMPY  PACKAGE/Matrix Operations, Broadcasting in Arrays/Matrix Operations, Broadcasting in Arrays.xlsx","Matrix Operations, Broadcasting in Arrays",structured,20,proper,,
0992.xlsx,Assessment Questions/CDS/MLA-130/PYTHON PANDAS PACKAGE/Data Frame in Pandas/Data Frame in Pandas.xlsx,Data Frame in Pandas,structured,20,proper,,
0993.xlsx,Assessment Questions/CDS/MLA-130/PYTHON PANDAS PACKAGE/Data munging with Pandas/Data munging with Pandas .xlsx,Data munging with Pandas ,structured,20,proper,,
0994.xlsx,Assessment Questions/CDS/MLA-130/PYTHON PANDAS PACKAGE/File Reading in Pandas/File Reading in Pandas.xlsx,File Reading in Pandas,structured,20,proper,,
0995.xlsx,Assessment Questions/CDS/MLA-130/PYTHON PANDAS PACKAGE/Introduction to Pandas package/_Introduction to Pandas package.xlsx,_Introduction to Pandas package,structured,20,proper,,
0996.xlsx,Assessment Questions/CDS/MLA-130/PYTHON PANDAS PACKAGE/Series in Pandas/Series in Pandas.xlsx,Series in Pandas,structured,20,proper,,
0997.xlsx,Assessment Questions/CDS/MLA-130/PYTHON VISUALIZATION PACKAGE - SEABORN/Advanced Python Data Visualizations/Advanced Python Data Visualizations.xlsx,Advanced Python Data Visualizations,structured,20,proper,,
0998.xlsx,Assessment Questions/CDS/MLA-130/PYTHON VISUALIZATION PACKAGE - SEABORN/Seaborn_ Basic Plot/Seaborn_ Basic Plot.xlsx,Seaborn_ Basic Plot,structured,20,proper,,
0999.xlsx,"Assessment Questions/CDS/MLA-130/VISUALIZATION WITH PYTHON - Matplotlib/Basic Plots_ Line, Bar, Pie, Scatter/Basic Plots_ Line, Bar, Pie, Scatter.xlsx","Basic Plots_ Line, Bar, Pie, Scatter",structured,20,proper,,
1000.xlsx,"Assessment Questions/CDS/MLA-130/VISUALIZATION WITH PYTHON - Matplotlib/Components Of A Plot, Sub-Plots/Components Of A Plot, Sub-Plots.xlsx","Components Of A Plot, Sub-Plots",structured,20,proper,,
1001.xlsx,Assessment Questions/CDS/MLA-130/VISUALIZATION WITH PYTHON - Matplotlib/Visualization Packages (Matplotlib)/Visualization Packages (Matplotlib).xlsx,Visualization Packages (Matplotlib),structured,20,proper,,
1002.xlsx,Assessment Questions/CDS/MLE-113/ENSEMBLE TECHNIQUES - BAGGING/Bagging and How it works/Bagging and How it works.xlsx,Bagging and How it works,structured,20,proper,,
1003.xlsx,Assessment Questions/CDS/MLE-113/ENSEMBLE TECHNIQUES - BAGGING/Introduction to Ensemble technique/Introduction to Ensemble technique .xlsx,Introduction to Ensemble technique ,structured,20,proper,,
1004.xlsx,Assessment Questions/CDS/MLE-113/ENSEMBLE TECHNIQUES - BAGGING/Modeling and Evaluation in Python/Modeling and Evaluation in Python.xlsx,Modeling and Evaluation in Python,structured,20,proper,,
1005.xlsx,Assessment Questions/CDS/MLE-113/FEATURE ENGINEERING/Creation of Pipeline/Creation of Pipeline.xlsx,Creation of Pipeline,structured,20,proper,,
1006.xlsx,"Assessment Questions/CDS/MLE-113/FEATURE ENGINEERING/Feature Engineering Techniques_ Encoding, Scaling, Data Transformation/Feature Engineering Techniques_ Encoding, Scaling, Data Transformation.xlsx","Feature Engineering Techniques_ Encoding, Scaling, Data Transformation",structured,20,proper,,
1007.xlsx,"Assessment Questions/CDS/MLE-113/FEATURE ENGINEERING/Handling Missing values, handling outliers/Handling Missing values, handling outliers.xlsx","Handling Missing values, handling outliers",structured,20,proper,,
1008.xlsx,Assessment Questions/CDS/MLE-113/FEATURE ENGINEERING/Introduction to Feature Engineering/Introduction to Feature Engineering.xlsx,Introduction to Feature Engineering,structured,20,proper,,
1009.xlsx,Assessment Questions/CDS/MLE-113/FEATURE ENGINEERING/Use case for feature engineering/Use case for feature engineering.xlsx,Use case for feature engineering,structured,20,proper,,
1010.xlsx,"Assessment Questions/CDS/MLE-113/GRADIENT BOOSTING, XGBOOST/How it works_/How it works_ (1).xlsx",How it works_ (1),structured,20,proper,,
1011.xlsx,"Assessment Questions/CDS/MLE-113/GRADIENT BOOSTING, XGBOOST/Introduction to Boosting and XGBoost/Introduction to Boosting and XGBoost.xlsx",Introduction to Boosting and XGBoost,structured,20,proper,,
1012.xlsx,"Assessment Questions/CDS/MLE-113/GRADIENT BOOSTING, XGBOOST/Modeling and Evaluation of in Python/Modeling and Evaluation of in Python.xlsx",Modeling and Evaluation of in Python,structured,20,proper,,
1013.xlsx,Assessment Questions/CDS/MLE-113/ML ALGO_ DECISION TREE/How it works/How it works.xlsx,How it works,structured,20,proper,,
1014.xlsx,Assessment Questions/CDS/MLE-113/ML ALGO_ DECISION TREE/Introduction to Decision Tree & Random Forest/Introduction to Decision Tree & Random Forest.xlsx,Introduction to Decision Tree & Random Forest,structured,20,proper,,
1015.xlsx,Assessment Questions/CDS/MLE-113/ML ALGO_ DECISION TREE/Modeling and Evaluation in Python/Modeling and Evaluation in Python.xlsx,Modeling and Evaluation in Python,structured,20,proper,,
1016.xlsx,Assessment Questions/CDS/MLE-113/ML ALGO_ NAÏVE BAYES/How it works_ Bayes_ Theorem/How it works_ Bayes_ Theorem.xlsx,How it works_ Bayes_ Theorem,structured,20,not_proper,mcq_missing_split_options=3,"mcq_missing_split_options: What is the difference between P(A|B) and P(B|A)? | mcq_missing_split_options: Solve: If P(A)=0.3, P(B|A)=0.8, and P(B)=0.5, find P(A|B). | mcq_missing_split_options: How do you compute P(B) in Bayes’ formula when it is not given?"
1017.xlsx,Assessment Questions/CDS/MLE-113/ML ALGO_ NAÏVE BAYES/Introduction to Naive Bayes/Introduction to Naive Bayes .xlsx,Introduction to Naive Bayes ,structured,20,proper,,
1018.xlsx,Assessment Questions/CDS/MLE-113/ML ALGO_ NAÏVE BAYES/Modeling and Evaluation in Python/Modeling and Evaluation in Python.xlsx,Modeling and Evaluation in Python,structured,20,proper,,
1019.xlsx,Assessment Questions/CDS/MLE-113/ML ALGO_ NAÏVE BAYES/Naive Bayes For Text Classification/Naive Bayes For Text Classification.xlsx,Naive Bayes For Text Classification,structured,20,proper,,
1020.xlsx,Assessment Questions/CDS/MLE-113/PRINCIPAL COMPONENT ANALYSIS (PCA)/Building Blocks Of PCA/Building Blocks Of PCA.xlsx,Building Blocks Of PCA,structured,20,proper,,
1021.xlsx,Assessment Questions/CDS/MLE-113/PRINCIPAL COMPONENT ANALYSIS (PCA)/How it works_ Finding Principal Components/How it works_ Finding Principal Components.xlsx,How it works_ Finding Principal Components,structured,20,proper,,
1022.xlsx,Assessment Questions/CDS/MLE-113/PRINCIPAL COMPONENT ANALYSIS (PCA)/Modeling PCA in Python/Modeling PCA in Python.xlsx,Modeling PCA in Python,structured,20,proper,,
1023.xlsx,Assessment Questions/CDS/PYF-110/PYTHON BASICS/Installation of python and IDE/Installation.xlsx,Installation,structured,20,not_proper,mcq_missing_split_options=11,mcq_missing_split_options: Python can be downloaded from: | mcq_missing_split_options: IDE stands for: | mcq_missing_split_options: Which is Python IDE? | mcq_missing_split_options: Which command checks version? | mcq_missing_split_options: Pip is used for:
1024.xlsx,Assessment Questions/CDS/PYF-110/PYTHON BASICS/Introduction of Python/Introduction.xlsx,Introduction,structured,20,not_proper,mcq_missing_split_options=11,mcq_missing_split_options: What is Python mainly used for? | mcq_missing_split_options: Python is: | mcq_missing_split_options: Which is correct Python file extension? | mcq_missing_split_options: Python supports: | mcq_missing_split_options: Python is known for:
1025.xlsx,Assessment Questions/CDS/PYF-110/PYTHON BASICS/Python basic data types/Objects_DataTypes.xlsx,Objects_DataTypes,structured,20,not_proper,mcq_missing_split_options=11,mcq_missing_split_options: Everything in Python is: | mcq_missing_split_options: Integer type example: | mcq_missing_split_options: Float example: | mcq_missing_split_options: String example: | mcq_missing_split_options: Boolean values:
1026.xlsx,Assessment Questions/CDS/PYF-110/PYTHON BASICS/Python objects/Objects_DataTypes.xlsx,Objects_DataTypes,structured,20,not_proper,mcq_missing_split_options=11,mcq_missing_split_options: Everything in Python is: | mcq_missing_split_options: Integer type example: | mcq_missing_split_options: Float example: | mcq_missing_split_options: String example: | mcq_missing_split_options: Boolean values:
1027.xlsx,Assessment Questions/CDS/PYF-110/PYTHON BASICS/Python operators/Operators.xlsx,Operators,structured,20,not_proper,mcq_missing_split_options=9,mcq_missing_split_options: Arithmetic operator example: | mcq_missing_split_options: Comparison operator: | mcq_missing_split_options: Logical operator: | mcq_missing_split_options: Assignment operator: | mcq_missing_split_options: Bitwise operator example:
1028.xlsx,Assessment Questions/CDS/PYF-110/PYTHON BASICS/Python Variables/Python Variables.xlsx,Python Variables,structured,20,proper,,
1029.xlsx,Assessment Questions/CDS/PYF-110/PYTHON BASICS/String functions part/Strings.xlsx,Strings,structured,20,not_proper,mcq_missing_split_options=8,mcq_missing_split_options: Strings are: | mcq_missing_split_options: String index starts at: | mcq_missing_split_options: Uppercase method: | mcq_missing_split_options: Lowercase method: | mcq_missing_split_options: Split function does:
1030.xlsx,Assessment Questions/CDS/PYF-110/PYTHON CONTROL STATEMENTS/BREAK and CONTINUE statements/BREAK_CONTINUE.xlsx,BREAK_CONTINUE,structured,20,not_proper,mcq_missing_split_options=2,mcq_missing_split_options: Output? for i in range(5): if i==3: break print(i) | mcq_missing_split_options: Output? for i in range(5): if i==3: continue print(i)
1031.xlsx,Assessment Questions/CDS/PYF-110/PYTHON CONTROL STATEMENTS/FOR statements/FOR_LOOP.xlsx,FOR_LOOP,structured,20,not_proper,mcq_missing_split_options=3,mcq_missing_split_options: Output? for i in range(3): print(i) | mcq_missing_split_options: Which keyword iterates list? | mcq_missing_split_options: Output? for i in 'ab': print(i)
1032.xlsx,"Assessment Questions/CDS/PYF-110/PYTHON CONTROL STATEMENTS/IF conditional statement, IF-ELSE/IF_ELSE.xlsx",IF_ELSE,structured,20,not_proper,mcq_missing_split_options=5,mcq_missing_split_options: What will be output? x=5 if x>2: print('A') | mcq_missing_split_options: What will be output? x=1 if x>2: print('A') else: print('B') | mcq_missing_split_options: What will be output? x=10 if x%2==0: print('Even') | mcq_missing_split_options: Which condition checks equality? | mcq_missing_split_options: Which keyword handles multiple conditions?
1033.xlsx,Assessment Questions/CDS/PYF-110/PYTHON CONTROL STATEMENTS/NESTED IF/NESTED_IF.xlsx,NESTED_IF,structured,20,not_proper,mcq_missing_split_options=3,mcq_missing_split_options: Output? x=5 if x>2: if x<10: print('A') | mcq_missing_split_options: Output? x=3 if x>5: print('A') else: if x==3: print('B') | mcq_missing_split_options: Output? x=8 if x>5: if x%2==0: print('Even')
1034.xlsx,"Assessment Questions/CDS/PYF-110/PYTHON CONTROL STATEMENTS/Python Loop Basics, While Statements/WHILE.xlsx",WHILE,structured,20,not_proper,mcq_missing_split_options=2,mcq_missing_split_options: Output? i=1 while i<=3: print(i) i+=1 | mcq_missing_split_options: Which is correct syntax?
1035.xlsx,Assessment Questions/CDS/PYF-110/PYTHON DATA STRUCTURES/Basic Data Structures in Python/Basic_DS.xlsx,Basic_DS,structured,20,not_proper,mcq_missing_split_options=4,mcq_missing_split_options: Which is mutable? | mcq_missing_split_options: Which is unordered? | mcq_missing_split_options: Which is immutable? | mcq_missing_split_options: Which DS allows duplicates?
1036.xlsx,Assessment Questions/CDS/PYF-110/PYTHON DATA STRUCTURES/Basics of List/List_Basics.xlsx,List_Basics,structured,20,proper,,
1037.xlsx,Assessment Questions/CDS/PYF-110/PYTHON DATA STRUCTURES/Dictionary_ Object and methods/Dictionary.xlsx,Dictionary,structured,20,not_proper,mcq_missing_split_options=1,mcq_missing_split_options: dict is ordered?
1038.xlsx,Assessment Questions/CDS/PYF-110/PYTHON DATA STRUCTURES/List Methods/List_Methods.xlsx,List_Methods,structured,20,not_proper,mcq_missing_split_options=1,mcq_missing_split_options: sort() does:
1039.xlsx,Assessment Questions/CDS/PYF-110/PYTHON DATA STRUCTURES/Sets_ Object and Methods/Set.xlsx,Set,structured,20,not_proper,mcq_missing_split_options=2,mcq_missing_split_options: Set is ordered? | mcq_missing_split_options: Set allows duplicates?
1040.xlsx,Assessment Questions/CDS/PYF-110/PYTHON DATA STRUCTURES/Tuple_ Object and methods/Tuple.xlsx,Tuple,structured,20,not_proper,mcq_missing_split_options=2,mcq_missing_split_options: Tuple allows duplicates? | mcq_missing_split_options: Tuple is faster than list?
1041.xlsx,Assessment Questions/CDS/PYF-110/PYTHON FUNCTIONS/Function parameter passing/Parameter_Passing.xlsx,Parameter_Passing,structured,20,proper,,
1042.xlsx,Assessment Questions/CDS/PYF-110/PYTHON FUNCTIONS/Functions basics/Functions_Basics.xlsx,Functions_Basics,structured,20,not_proper,mcq_missing_split_options=3,mcq_missing_split_options: Which keyword is used to define a function? | mcq_missing_split_options: What does return do? | mcq_missing_split_options: Default return value if no return?
